,name,RA,DEC,Equinox
6797,NGC6525,18:02:04.4,+11:03:03,2000
6798,NGC6526,18:04:49.6,-23:39:51,2000
6799,NGC6527,18:01:47.0,+19:44:03,2000
6800,NGC6528,18:04:48.3,-30:03:51,2000
6801,NGC6529,18:05:29.5,-36:17:50,2000
6802,NGC6530,18:04:44.1,-24:19:51,2000
6803,NGC6531,18:04:36.8,-22:29:52,2000
6804,NGC6532,17:59:09.0,+56:12:58,2000
6805,NGC6533,18:05:08.4,-24:52:50,2000
6806,NGC6534,17:56:01.5,+64:18:51,2000
6807,NGC6535,18:03:53.1,-00:17:53,2000
6808,NGC6536,17:57:17.6,+64:55:54,2000
6809,NGC6537,18:05:17.0,-19:50:50,2000
6810,NGC6538,17:54:12.9,+73:24:48,2000
6811,NGC6539,18:04:51.4,-07:34:51,2000
6812,NGC6540,18:06:22.6,-27:48:48,2000
6813,NGC6541,18:08:00.9,-43:43:44,2000
6814,NGC6542,17:59:39.8,+61:20:59,2000
6815,NGC6543,17:58:35.7,+66:37:57,2000
6816,NGC6544,18:07:20.5,-25:00:46,2000
6817,NGC6545,18:12:18.7,-63:45:36,2000
6818,NGC6546,18:07:13.3,-23:18:46,2000
6819,NGC6547,18:05:07.2,+25:13:10,2000
6820,NGC6548,18:05:59.7,+18:35:12,2000
6821,NGC6549,18:05:47.8,+18:32:12,2000
6822,NGC6550,18:05:47.8,+18:32:12,2000
6823,NGC6551,18:08:59.9,-29:32:42,2000
6824,NGC6552,18:00:05.8,+66:36:00,2000
6825,NGC6553,18:09:27.2,-25:55:41,2000
6826,NGC6554,18:09:04.1,-18:25:42,2000
6827,NGC6555,18:07:48.4,+17:36:16,2000
6828,NGC6556,18:09:58.3,-27:30:40,2000
6829,NGC6557,18:09:57.7,-26:35:40,2000
6830,NGC6558,18:10:13.6,-31:46:39,2000
6831,NGC6559,18:10:07.9,-24:07:40,2000
6832,NGC6560,18:05:17.3,+46:52:11,2000
6833,NGC6561,18:10:33.0,-16:47:39,2000
6834,NGC6562,18:04:57.0,+56:15:10,2000
6835,NGC6563,18:12:03.4,-33:52:35,2000
6836,NGC6564,18:09:06.5,+17:24:19,2000
6837,NGC6565,18:11:52.8,-28:10:36,2000
6838,NGC6566,18:06:57.8,+52:16:15,2000
6839,NGC6567,18:13:46.5,-19:04:31,2000
6840,NGC6568,18:12:48.2,-21:35:34,2000
6841,NGC6569,18:13:37.7,-31:49:32,2000
6842,NGC6570,18:11:02.6,+14:05:23,2000
6843,NGC6571,18:10:52.0,+21:14:23,2000
6844,NGC6572,18:12:06.9,+06:50:25,2000
6845,NGC6573,18:13:48.5,-22:09:31,2000
6846,NGC6574,18:11:50.0,+14:58:25,2000
6847,NGC6575,18:10:50.8,+31:05:23,2000
6848,NGC6576,18:11:45.9,+21:25:25,2000
6849,NGC6577,18:12:03.8,+21:28:25,2000
6850,NGC6578,18:16:17.4,-20:26:26,2000
6851,NGC6579,18:12:33.9,+21:24:26,2000
6852,NGC6580,18:12:39.9,+21:24:27,2000
6853,NGC6581,18:12:37.1,+25:25:27,2000
6854,NGC6582,18:11:01.3,+49:53:23,2000
6855,NGC6583,18:15:48.5,-22:08:27,2000
6856,NGC6584,18:18:35.9,-52:12:22,2000
6857,NGC6585,18:12:25.3,+39:37:26,2000
6858,NGC6586,18:13:40.1,+21:05:29,2000
6859,NGC6587,18:13:53.6,+18:49:29,2000
6860,NGC6588,18:21:24.6,-63:48:16,2000
6861,NGC6589,18:16:58.8,-19:38:25,2000
6862,NGC6590,18:16:58.9,-19:43:25,2000
6863,NGC6591,18:13:58.1,+21:02:29,2000
6864,NGC6592,18:09:51.7,+61:25:21,2000
6865,NGC6593,18:14:09.3,+22:16:30,2000
6866,NGC6594,18:10:10.5,+61:07:22,2000
6867,NGC6595,18:16:59.0,-19:52:25,2000
6868,NGC6596,18:17:26.9,-16:39:23,2000
6869,NGC6597,18:11:16.4,+61:10:24,2000
6870,NGC6598,18:08:49.7,+69:04:20,2000
6871,NGC6599,18:15:37.5,+24:55:33,2000
6872,NGC6600,18:15:43.4,+25:01:33,2000
6873,NGC6601,18:11:51.7,+61:26:26,2000
6874,NGC6602,18:16:37.4,+25:01:35,2000
6875,NGC6603,18:18:28.0,-18:24:21,2000
6876,NGC6604,18:18:06.2,-12:13:22,2000
6877,NGC6605,18:18:19.8,-14:57:22,2000
6878,NGC6606,18:14:39.6,+43:15:31,2000
6879,NGC6607,18:12:16.0,+61:19:27,2000
6880,NGC6608,18:12:34.0,+61:19:27,2000
6881,NGC6609,18:12:34.0,+61:19:27,2000
6882,NGC6610,18:17:14.0,+14:59:36,2000
6883,NGC6611,18:18:49.1,-13:46:20,2000
6884,NGC6612,18:16:10.7,+36:04:34,2000
6885,NGC6613,18:19:57.2,-17:07:18,2000
6886,NGC6614,18:25:10.9,-63:14:08,2000
6887,NGC6615,18:18:33.1,+13:16:39,2000
6888,NGC6616,18:17:45.3,+22:14:38,2000
6889,NGC6617,18:14:04.1,+61:18:31,2000
6890,NGC6618,18:20:44.6,-16:10:16,2000
6891,NGC6619,18:18:50.4,+23:39:40,2000
6892,NGC6620,18:22:57.8,-26:49:12,2000
6893,NGC6621,18:12:58.9,+68:21:29,2000
6894,NGC6622,18:12:59.0,+68:20:29,2000
6895,NGC6623,18:19:32.3,+23:42:42,2000
6896,NGC6624,18:23:42.4,-30:21:10,2000
6897,NGC6625,18:23:06.0,-12:02:11,2000
6898,NGC6626,18:24:32.4,-24:52:08,2000
6899,NGC6627,18:22:37.6,+15:41:48,2000
6900,NGC6628,18:22:14.5,+23:28:47,2000
6901,NGC6629,18:25:43.2,-23:12:06,2000
6902,NGC6630,18:32:34.7,-63:16:52,2000
6903,NGC6631,18:27:12.0,-12:03:02,2000
6904,NGC6632,18:24:59.6,+27:31:54,2000
6905,NGC6633,18:27:31.1,+06:33:59,2000
6906,NGC6634,18:29:56.8,-33:24:56,2000
6907,NGC6635,18:27:32.2,+14:48:59,2000
6908,NGC6636,18:22:00.1,+66:37:48,2000
6909,NGC6637,18:31:19.9,-32:20:53,2000
6910,NGC6638,18:30:56.8,-25:29:54,2000
6911,NGC6639,18:30:06.7,-13:11:56,2000
6912,NGC6640,18:28:06.3,+34:18:00,2000
6913,NGC6641,18:28:51.0,+22:54:02,2000
6914,NGC6642,18:31:25.3,-23:27:53,2000
6915,NGC6643,18:19:46.4,+74:34:44,2000
6916,NGC6644,18:32:32.5,-25:07:51,2000
6917,NGC6645,18:32:33.0,-16:53:51,2000
6918,NGC6646,18:29:37.3,+39:52:04,2000
6919,NGC6647,18:33:15.3,-17:19:49,2000
6920,NGC6648,18:25:35.9,+64:58:56,2000
6921,NGC6649,18:33:29.0,-10:23:49,2000
6922,NGC6650,18:25:24.8,+67:59:56,2000
6923,NGC6651,18:24:19.2,+71:35:54,2000
6924,NGC6652,18:35:44.4,-32:59:44,2000
6925,NGC6653,18:44:36.2,-73:15:26,2000
6926,NGC6654,18:24:09.2,+73:10:53,2000
6927,NGC6654,18:39:25.5,+73:34:26,2000
6928,NGC6655,18:34:50.4,-05:58:46,2000
6929,NGC6656,18:36:19.6,-23:55:43,2000
6930,NGC6657,18:33:00.6,+34:02:11,2000
6931,NGC6658,18:33:51.0,+22:53:13,2000
6932,NGC6659,18:33:56.5,+23:34:13,2000
6933,NGC6660,18:34:33.1,+22:44:14,2000
6934,NGC6661,18:34:33.0,+22:54:14,2000
6935,NGC6662,18:34:02.3,+32:03:13,2000
6936,NGC6663,18:33:31.2,+40:03:12,2000
6937,NGC6664,18:36:45.7,-08:13:41,2000
6938,NGC6665,18:34:27.3,+30:42:14,2000
6939,NGC6666,18:34:43.0,+33:35:15,2000
6940,NGC6667,18:30:37.1,+67:59:07,2000
6941,NGC6668,18:30:46.4,+67:09:07,2000
6942,NGC6669,18:37:57.6,+22:04:22,2000
6943,NGC6670,18:33:32.0,+59:53:13,2000
6944,NGC6671,18:37:24.6,+26:24:20,2000
6945,NGC6672,18:33:46.4,+42:48:13,2000
6946,NGC6673,18:45:07.4,-62:17:24,2000
6947,NGC6674,18:38:31.3,+25:22:23,2000
6948,NGC6675,18:37:25.2,+40:04:21,2000
6949,NGC6676,18:33:11.3,+66:57:12,2000
6950,NGC6677,18:33:34.6,+67:08:13,2000
6951,NGC6678,18:33:13.8,+67:51:13,2000
6952,NGC6679,18:33:34.6,+67:08:13,2000
6953,NGC6680,18:39:45.5,+22:18:25,2000
6954,NGC6681,18:43:13.7,-32:18:28,2000
6955,NGC6682,18:41:37.7,-04:45:31,2000
6956,NGC6683,18:42:08.6,-06:17:30,2000
6957,NGC6684,18:49:03.7,-65:11:16,2000
6958,NGC6684,18:51:56.5,-64:51:10,2000
6959,NGC6685,18:39:49.3,+40:02:26,2000
6960,NGC6686,18:40:07.2,+40:08:26,2000
6961,NGC6687,18:37:14.7,+59:37:21,2000
6962,NGC6688,18:40:40.8,+36:16:28,2000
6963,NGC6689,18:34:49.7,+70:31:16,2000
6964,NGC6690,18:34:49.7,+70:31:16,2000
6965,NGC6691,18:39:16.9,+55:37:25,2000
6966,NGC6692,18:41:42.1,+34:49:30,2000
6967,NGC6693,18:41:34.3,+36:54:29,2000
6968,NGC6694,18:45:22.4,-09:23:23,2000
6969,NGC6695,18:42:43.0,+40:23:32,2000
6970,NGC6696,18:39:57.5,+59:19:27,2000
6971,NGC6697,18:45:13.3,+25:30:37,2000
6972,NGC6698,18:48:14.8,-25:55:17,2000
6973,NGC6699,18:52:01.8,-57:19:09,2000
6974,NGC6700,18:46:02.3,+32:16:39,2000
6975,NGC6701,18:43:12.6,+60:40:34,2000
6976,NGC6702,18:46:55.4,+45:42:41,2000
6977,NGC6703,18:47:19.6,+45:33:42,2000
6978,NGC6704,18:50:49.9,-05:12:11,2000
6979,NGC6705,18:51:02.5,-06:16:11,2000
6980,NGC6706,18:56:51.1,-63:09:59,2000
6981,NGC6707,18:55:19.4,-53:49:02,2000
6982,NGC6708,18:55:37.2,-53:43:02,2000
6983,NGC6709,18:51:29.0,+10:20:50,2000
6984,NGC6710,18:50:36.5,+26:50:49,2000
6985,NGC6711,18:48:59.1,+47:39:46,2000
6986,NGC6712,18:53:03.9,-08:43:06,2000
6987,NGC6713,18:50:43.0,+33:56:49,2000
6988,NGC6714,18:45:54.9,+66:43:40,2000
6989,NGC6715,18:55:12.1,-30:28:02,2000
6990,NGC6716,18:54:34.7,-19:53:03,2000
6991,NGC6717,18:55:06.6,-22:43:02,2000
6992,NGC6718,19:01:23.8,-66:05:50,2000
6993,NGC6719,19:03:03.2,-68:35:47,2000
6994,NGC6720,18:53:31.8,+33:01:55,2000
6995,NGC6721,19:00:44.2,-57:46:51,2000
6996,NGC6722,19:03:37.7,-64:53:45,2000
6997,NGC6723,18:59:35.0,-36:37:53,2000
6998,NGC6724,18:56:59.0,+10:22:02,2000
6999,NGC6725,19:01:43.3,-53:55:49,2000
7000,NGC6726,19:01:47.2,-36:53:48,2000
7001,NGC6727,19:01:47.2,-36:53:48,2000
7002,NGC6728,18:59:58.0,-08:56:52,2000
7003,NGC6729,19:01:47.2,-36:57:48,2000
7004,NGC6730,19:07:34.1,-68:54:37,2000
7005,NGC6731,18:56:58.7,+43:04:02,2000
7006,NGC6732,18:56:23.0,+52:22:01,2000
7007,NGC6733,19:06:05.8,-62:11:40,2000
7008,NGC6734,19:07:15.2,-65:27:38,2000
7009,NGC6735,19:00:47.2,-00:27:50,2000
7010,NGC6736,19:07:27.1,-65:25:37,2000
7011,NGC6737,19:02:09.8,-18:31:47,2000
7012,NGC6738,19:01:22.3,+11:36:11,2000
7013,NGC6739,19:07:45.6,-61:21:36,2000
7014,NGC6740,19:00:47.3,+28:45:10,2000
7015,NGC6741,19:02:35.2,-00:26:46,2000
7016,NGC6742,18:59:22.5,+48:28:08,2000
7017,NGC6743,19:01:22.9,+29:16:12,2000
7018,NGC6744,19:09:46.1,-63:51:32,2000
7019,NGC6745,19:01:37.2,+40:45:12,2000
7020,NGC6746,19:10:17.0,-61:58:31,2000
7021,NGC6747,18:55:20.5,+72:47:00,2000
7022,NGC6748,19:03:46.2,+21:36:17,2000
7023,NGC6749,19:05:09.9,+01:52:19,2000
7024,NGC6750,19:00:41.0,+59:10:11,2000
7025,NGC6751,19:05:50.3,-05:59:39,2000
7026,NGC6752,19:10:48.2,-59:59:30,2000
7027,NGC6753,19:11:24.2,-57:03:29,2000
7028,NGC6754,19:11:19.8,-50:38:29,2000
7029,NGC6754,19:08:38.5,-51:03:34,2000
7030,NGC6755,19:07:44.6,+04:12:25,2000
7031,NGC6756,19:08:38.4,+04:39:27,2000
7032,NGC6757,19:05:05.9,+55:43:20,2000
7033,NGC6758,19:13:58.6,-56:18:23,2000
7034,NGC6759,19:06:56.4,+50:19:24,2000
7035,NGC6760,19:11:10.4,+01:01:32,2000
7036,NGC6761,19:15:13.6,-50:40:20,2000
7037,NGC6762,19:05:35.5,+63:56:21,2000
7038,NGC6763,19:05:23.5,+63:56:21,2000
7039,NGC6764,19:08:13.6,+50:55:26,2000
7040,NGC6765,19:11:10.2,+30:32:32,2000
7041,NGC6766,19:09:55.7,+46:15:30,2000
7042,NGC6767,19:11:34.4,+37:42:33,2000
7043,NGC6768,19:16:31.7,-40:11:17,2000
7044,NGC6769,19:18:18.7,-60:29:14,2000
7045,NGC6770,19:18:36.7,-60:30:14,2000
7046,NGC6771,19:18:48.9,-60:35:13,2000
7047,NGC6772,19:14:36.4,-02:41:21,2000
7048,NGC6773,19:15:02.3,+04:52:40,2000
7049,NGC6774,19:16:38.2,-16:16:17,2000
7050,NGC6775,19:16:47.5,-00:55:17,2000
7051,NGC6776,19:25:20.6,-63:53:00,2000
7052,NGC6776,19:25:02.2,-63:42:01,2000
7053,NGC6777,19:27:38.0,-71:29:56,2000
7054,NGC6778,19:18:23.8,-01:34:13,2000
7055,NGC6779,19:16:34.6,+30:10:43,2000
7056,NGC6780,19:22:45.0,-55:47:05,2000
7057,NGC6781,19:18:25.3,+06:32:47,2000
7058,NGC6782,19:23:53.0,-59:56:03,2000
7059,NGC6783,19:16:38.3,+46:00:44,2000
7060,NGC6784,19:26:31.7,-65:36:58,2000
7061,NGC6785,19:20:35.6,-01:05:09,2000
7062,NGC6786,19:10:54.5,+73:23:33,2000
7063,NGC6787,19:16:15.4,+60:24:43,2000
7064,NGC6788,19:25:49.4,-54:57:59,2000
7065,NGC6789,19:16:42.3,+63:59:44,2000
7066,NGC6790,19:23:16.1,+01:30:57,2000
7067,NGC6791,19:20:46.6,+37:50:52,2000
7068,NGC6792,19:20:59.6,+43:07:53,2000
7069,NGC6793,19:23:10.2,+22:10:57,2000
7070,NGC6794,19:27:54.0,-38:52:54,2000
7071,NGC6795,19:26:03.0,+03:31:03,2000
7072,NGC6796,19:21:26.2,+61:08:54,2000
7073,NGC6797,19:28:55.8,-25:39:52,2000
7074,NGC6798,19:23:58.6,+53:37:59,2000
7075,NGC6799,19:32:14.5,-55:54:46,2000
7076,NGC6800,19:27:08.4,+25:08:05,2000
7077,NGC6801,19:27:39.7,+54:22:06,2000
7078,NGC6802,19:30:35.6,+20:16:12,2000
7079,NGC6803,19:31:17.5,+10:03:13,2000
7080,NGC6804,19:31:36.0,+09:13:14,2000
7081,NGC6805,19:36:47.1,-38:21:36,2000
7082,NGC6806,19:37:02.8,-42:18:36,2000
7083,NGC6807,19:34:31.9,+05:40:20,2000
7084,NGC6808,19:43:54.9,-70:39:23,2000
7085,NGC6809,19:40:05.1,-30:56:30,2000
7086,NGC6810,19:43:36.5,-58:39:23,2000
7087,NGC6811,19:38:08.9,+46:33:27,2000
7088,NGC6812,19:45:24.4,-55:20:19,2000
7089,NGC6813,19:40:19.3,+27:17:31,2000
7090,NGC6814,19:42:40.4,-10:17:24,2000
7091,NGC6815,19:40:55.7,+26:50:33,2000
7092,NGC6816,19:43:57.2,-28:23:22,2000
7093,NGC6817,19:37:24.9,+62:22:26,2000
7094,NGC6818,19:43:54.5,-14:08:22,2000
7095,NGC6819,19:41:21.4,+40:11:34,2000
7096,NGC6820,19:42:40.1,+23:05:36,2000
7097,NGC6821,19:44:20.6,-06:49:21,2000
7098,NGC6822,19:44:54.9,-14:45:20,2000
7099,NGC6823,19:43:10.0,+23:18:37,2000
7100,NGC6824,19:43:38.3,+56:06:38,2000
7101,NGC6825,19:41:45.0,+64:04:35,2000
7102,NGC6826,19:44:52.6,+50:31:41,2000
7103,NGC6827,19:48:53.4,+21:12:48,2000
7104,NGC6828,19:50:24.8,+07:54:51,2000
7105,NGC6829,19:47:07.5,+59:54:45,2000
7106,NGC6830,19:51:04.4,+23:04:52,2000
7107,NGC6831,19:47:55.7,+59:53:47,2000
7108,NGC6832,19:48:08.7,+59:24:47,2000
7109,NGC6833,19:49:42.9,+48:57:50,2000
7110,NGC6834,19:52:12.3,+29:24:55,2000
7111,NGC6835,19:54:35.5,-12:34:01,2000
7112,NGC6836,19:54:41.6,-12:41:01,2000
7113,NGC6837,19:53:28.9,+11:41:57,2000
7114,NGC6838,19:53:43.0,+18:46:57,2000
7115,NGC6839,19:54:31.5,+17:53:59,2000
7116,NGC6840,19:55:16.7,+12:06:00,2000
7117,NGC6841,19:57:53.1,-31:50:55,2000
7118,NGC6842,19:55:00.5,+29:17:00,2000
7119,NGC6843,19:56:04.7,+12:09:02,2000
7120,NGC6844,20:02:49.6,-65:14:46,2000
7121,NGC6845,20:00:54.1,-47:04:49,2000
7122,NGC6846,19:56:29.9,+30:21:03,2000
7123,NGC6847,19:57:00.6,+29:20:04,2000
7124,NGC6848,20:02:41.9,-56:04:46,2000
7125,NGC6849,20:06:05.1,-40:12:39,2000
7126,NGC6850,20:03:33.8,-54:50:44,2000
7127,NGC6851,20:03:31.2,-48:16:44,2000
7128,NGC6851,20:05:54.7,-47:59:40,2000
7129,NGC6851,20:05:54.7,-47:59:40,2000
7130,NGC6852,20:00:40.1,+01:43:11,2000
7131,NGC6853,19:59:34.8,+22:43:09,2000
7132,NGC6854,20:05:38.9,-54:23:41,2000
7133,NGC6855,20:06:47.9,-56:23:38,2000
7134,NGC6856,19:59:15.8,+56:08:09,2000
7135,NGC6857,20:01:51.9,+33:31:13,2000
7136,NGC6858,20:03:05.2,+11:16:15,2000
7137,NGC6859,20:03:52.7,+00:26:17,2000
7138,NGC6860,20:08:44.4,-61:05:35,2000
7139,NGC6861,20:07:19.0,-48:22:37,2000
7140,NGC6861,20:05:00.8,-48:00:42,2000
7141,NGC6861,20:06:13.2,-48:29:39,2000
7142,NGC6861,20:06:37.4,-48:41:39,2000
7143,NGC6861,20:08:18.8,-48:14:35,2000
7144,NGC6861,20:10:55.0,-48:38:31,2000
7145,NGC6861,20:11:12.6,-48:16:30,2000
7146,NGC6862,20:08:53.6,-56:22:35,2000
7147,NGC6863,20:05:06.7,-03:33:41,2000
7148,NGC6864,20:06:10.5,-21:55:39,2000
7149,NGC6865,20:05:57.5,-09:01:39,2000
7150,NGC6866,20:03:43.3,+43:59:17,2000
7151,NGC6867,20:10:27.0,-54:46:32,2000
7152,NGC6868,20:09:54.8,-48:22:32,2000
7153,NGC6869,20:00:41.5,+66:13:12,2000
7154,NGC6870,20:10:06.7,-48:17:32,2000
7155,NGC6871,20:05:50.4,+35:46:21,2000
7156,NGC6872,20:16:54.6,-70:45:20,2000
7157,NGC6873,20:08:18.0,+21:06:25,2000
7158,NGC6874,20:07:48.6,+38:14:24,2000
7159,NGC6875,20:13:10.1,-46:09:26,2000
7160,NGC6875,20:11:52.3,-46:09:29,2000
7161,NGC6876,20:18:18.7,-70:51:18,2000
7162,NGC6876,20:11:44.9,-71:00:30,2000
7163,NGC6877,20:18:36.6,-70:50:17,2000
7164,NGC6878,20:13:44.5,-44:31:25,2000
7165,NGC6878,20:13:26.8,-44:49:26,2000
7166,NGC6879,20:10:26.4,+16:54:29,2000
7167,NGC6880,20:19:30.4,-70:51:16,2000
7168,NGC6881,20:10:49.5,+37:24:30,2000
7169,NGC6882,20:11:38.9,+26:32:31,2000
7170,NGC6883,20:11:14.7,+35:50:31,2000
7171,NGC6884,20:10:23.3,+46:27:29,2000
7172,NGC6885,20:11:57.0,+26:28:32,2000
7173,NGC6886,20:12:42.8,+19:59:33,2000
7174,NGC6887,20:17:11.4,-52:46:19,2000
7175,NGC6888,20:12:48.9,+38:19:34,2000
7176,NGC6889,20:18:54.9,-53:57:16,2000
7177,NGC6890,20:18:14.4,-44:48:17,2000
7178,NGC6891,20:15:10.7,+12:42:38,2000
7179,NGC6892,20:16:50.0,+18:01:41,2000
7180,NGC6893,20:20:47.7,-48:15:13,2000
7181,NGC6894,20:16:24.6,+30:34:40,2000
7182,NGC6895,20:16:25.7,+50:13:40,2000
7183,NGC6896,20:18:00.6,+30:38:43,2000
7184,NGC6897,20:20:58.9,-12:16:12,2000
7185,NGC6898,20:21:11.0,-12:21:12,2000
7186,NGC6899,20:24:25.7,-50:25:06,2000
7187,NGC6900,20:21:36.2,-02:34:11,2000
7188,NGC6901,20:22:19.9,+06:26:51,2000
7189,NGC6902,20:24:36.8,-43:40:06,2000
7190,NGC6902,20:23:07.5,-44:17:08,2000
7191,NGC6902,20:23:13.1,-43:53:08,2000
7192,NGC6903,20:23:38.5,-19:19:07,2000
7193,NGC6904,20:21:45.8,+25:44:50,2000
7194,NGC6905,20:22:25.0,+20:06:51,2000
7195,NGC6906,20:23:31.9,+06:26:53,2000
7196,NGC6907,20:25:05.4,-24:48:05,2000
7197,NGC6908,20:25:11.4,-24:48:05,2000
7198,NGC6909,20:27:39.8,-47:02:00,2000
7199,NGC6910,20:23:05.6,+40:46:52,2000
7200,NGC6911,20:19:37.3,+66:44:46,2000
7201,NGC6912,20:26:50.0,-18:38:02,2000
7202,NGC6913,20:23:55.4,+38:31:54,2000
7203,NGC6914,20:24:46.4,+42:18:55,2000
7204,NGC6915,20:27:42.4,-03:03:00,2000
7205,NGC6916,20:23:27.0,+58:21:53,2000
7206,NGC6917,20:27:25.2,+08:05:59,2000
7207,NGC6918,20:31:33.8,-47:27:54,2000
7208,NGC6919,20:31:36.7,-44:12:54,2000
7209,NGC6920,20:43:59.6,-79:59:34,2000
7210,NGC6921,20:28:28.1,+25:43:01,2000
7211,NGC6922,20:29:54.0,-02:10:56,2000
7212,NGC6923,20:31:38.8,-30:50:53,2000
7213,NGC6924,20:33:11.5,-25:29:51,2000
7214,NGC6925,20:34:15.3,-31:58:49,2000
7215,NGC6926,20:33:05.9,-02:00:51,2000
7216,NGC6927,20:32:36.4,+09:55:09,2000
7217,NGC6927,20:32:36.4,+09:53:09,2000
7218,NGC6928,20:32:48.4,+09:55:09,2000
7219,NGC6929,20:33:23.9,-02:01:50,2000
7220,NGC6930,20:33:00.4,+09:52:09,2000
7221,NGC6931,20:33:34.2,-11:22:50,2000
7222,NGC6932,20:42:08.1,-73:37:36,2000
7223,NGC6933,20:33:37.6,+07:23:10,2000
7224,NGC6934,20:34:07.6,+07:24:11,2000
7225,NGC6935,20:38:20.2,-52:06:42,2000
7226,NGC6936,20:35:53.3,-25:18:46,2000
7227,NGC6937,20:38:44.2,-52:09:41,2000
7228,NGC6938,20:34:48.3,+22:15:12,2000
7229,NGC6939,20:31:24.1,+60:38:07,2000
7230,NGC6940,20:34:32.9,+28:18:12,2000
7231,NGC6941,20:36:19.1,-04:37:45,2000
7232,NGC6942,20:40:46.7,-54:19:38,2000
7233,NGC6943,20:44:34.1,-68:44:32,2000
7234,NGC6944,20:38:19.8,+06:59:18,2000
7235,NGC6944,20:38:07.8,+06:54:18,2000
7236,NGC6945,20:38:55.2,-05:00:41,2000
7237,NGC6946,20:34:49.6,+60:09:13,2000
7238,NGC6947,20:40:57.3,-32:31:37,2000
7239,NGC6948,20:43:33.1,-53:21:33,2000
7240,NGC6949,20:35:03.7,+64:48:13,2000
7241,NGC6950,20:41:09.3,+16:38:23,2000
7242,NGC6951,20:37:12.7,+66:06:17,2000
7243,NGC6952,20:37:35.9,+66:26:18,2000
7244,NGC6953,20:37:55.8,+65:45:18,2000
7245,NGC6954,20:44:03.5,+03:12:28,2000
7246,NGC6955,20:44:21.8,+02:35:28,2000
7247,NGC6956,20:43:59.4,+12:30:28,2000
7248,NGC6957,20:44:51.8,+02:34:29,2000
7249,NGC6958,20:48:36.4,-38:00:25,2000
7250,NGC6959,20:47:04.8,+00:26:33,2000
7251,NGC6960,20:45:38.1,+30:42:31,2000
7252,NGC6961,20:47:10.8,+00:22:33,2000
7253,NGC6962,20:47:22.8,+00:19:33,2000
7254,NGC6963,20:47:22.7,+00:29:33,2000
7255,NGC6964,20:47:22.8,+00:18:33,2000
7256,NGC6965,20:47:10.8,+00:26:33,2000
7257,NGC6966,20:47:22.8,+00:21:33,2000
7258,NGC6967,20:47:34.8,+00:24:34,2000
7259,NGC6968,20:48:26.6,-08:20:25,2000
7260,NGC6969,20:48:25.6,+07:44:35,2000
7261,NGC6970,20:52:03.0,-48:47:19,2000
7262,NGC6971,20:49:26.4,+05:59:37,2000
7263,NGC6972,20:50:00.7,+09:54:38,2000
7264,NGC6973,20:52:07.5,-05:53:19,2000
7265,NGC6974,20:50:49.7,+31:51:39,2000
7266,NGC6975,20:52:19.5,-05:48:19,2000
7267,NGC6976,20:52:25.4,-05:46:19,2000
7268,NGC6977,20:52:31.4,-05:44:18,2000
7269,NGC6978,20:52:37.4,-05:42:18,2000
7270,NGC6979,20:51:01.5,+32:08:39,2000
7271,NGC6980,20:52:49.5,-05:49:18,2000
7272,NGC6981,20:53:28.4,-12:32:17,2000
7273,NGC6982,20:57:23.5,-51:51:11,2000
7274,NGC6983,20:56:46.2,-43:58:12,2000
7275,NGC6984,20:57:53.5,-51:52:10,2000
7276,NGC6985,20:55:57.7,-11:05:13,2000
7277,NGC6986,20:56:13.1,-18:35:13,2000
7278,NGC6987,20:58:02.1,-48:37:10,2000
7279,NGC6988,20:55:48.5,+10:31:47,2000
7280,NGC6989,20:54:04.5,+45:16:44,2000
7281,NGC6990,20:59:57.6,-55:34:07,2000
7282,NGC6991,20:56:38.9,+47:24:48,2000
7283,NGC6992,20:56:20.1,+31:41:48,2000
7284,NGC6993,20:59:28.4,-25:41:08,2000
7285,NGC6994,20:58:58.3,-12:37:08,2000
7286,NGC6995,20:57:02.4,+31:12:49,2000
7287,NGC6996,20:56:29.3,+44:37:48,2000
7288,NGC6997,20:56:35.3,+44:38:48,2000
7289,NGC6998,21:01:35.5,-28:01:04,2000
7290,NGC6999,21:01:59.4,-27:51:04,2000
7291,NGC7000,21:01:48.2,+44:11:56,2000
7292,NGC7001,21:01:11.0,-00:11:05,2000
7293,NGC7002,21:03:37.9,-49:01:01,2000
7294,NGC7003,21:00:45.4,+17:47:55,2000
7295,NGC7004,21:03:55.9,-49:07:01,2000
7296,NGC7005,21:01:58.3,-12:53:04,2000
7297,NGC7006,21:01:28.1,+16:11:56,2000
7298,NGC7007,21:05:29.2,-52:32:58,2000
7299,NGC7008,21:00:31.9,+54:32:54,2000
7300,NGC7009,21:04:15.6,-11:22:00,2000
7301,NGC7010,21:04:40.0,-12:19:59,2000
7302,NGC7011,21:01:51.5,+47:18:56,2000
7303,NGC7012,21:06:39.9,-44:48:57,2000
7304,NGC7013,21:03:33.6,+29:53:59,2000
7305,NGC7014,21:07:53.7,-47:11:55,2000
7306,NGC7015,21:05:42.3,+11:25:02,2000
7307,NGC7016,21:07:21.9,-25:29:55,2000
7308,NGC7017,21:07:27.9,-25:29:55,2000
7309,NGC7018,21:07:33.9,-25:27:55,2000
7310,NGC7019,21:06:21.4,-24:21:57,2000
7311,NGC7020,21:11:27.3,-64:02:50,2000
7312,NGC7021,21:11:08.4,-63:31:50,2000
7313,NGC7022,21:09:31.4,-49:17:52,2000
